event0,Tsunami,event
event1,earthquake,event
event2,storm,event
event3,mission,event
event4,rescue,event
entity1033,477541100,entity
entity1034,477541300,entity
entity1035,477541600,entity
entity1036,477541900,entity
entity1037,477542400,entity
entity1038,477547400,entity
entity1039,477547500,entity
entity1040,477548100,entity
entity1041,477548400,entity
entity1042,477548900,entity
entity1043,477585300,entity
entity1044,477585900,entity
entity1045,477588600,entity
entity1046,477598500,entity
entity1047,477598800,entity
entity1048,477607700,entity
entity1049,477621300,entity
entity1050,477621400,entity
entity1051,477627900,entity
entity1052,477628100,entity
entity1053,477636300,entity
entity1054,477636900,entity
entity1055,477637700,entity
entity1056,477638300,entity
entity1057,477639400,entity
entity1058,477656100,entity
entity1059,477657100,entity
entity1060,477658500,entity
entity1061,477669900,entity
entity1062,477678000,entity
entity1063,477680400,entity
entity1064,477685100,entity
entity1065,477694600,entity
entity1066,477700400,entity
entity1067,477712100,entity
entity1068,477726700,entity
entity1069,477728200,entity
entity1070,477728500,entity
entity1071,477733100,entity
entity1072,477752300,entity
entity1073,477765300,entity
entity1074,477765900,entity
entity1075,477767500,entity
entity1076,477769200,entity
entity1077,477769700,entity
entity1078,477769800,entity
entity1079,477771500,entity
entity1080,477776200,entity
entity1081,477784000,entity
entity1082,477786900,entity
entity1083,477797700,entity
entity1084,477813700,entity
entity1085,477815600,entity
entity1086,477815800,entity
entity1087,477817600,entity
entity1088,477826200,entity
entity1089,477829500,entity
entity1090,477830900,entity
entity1091,477831200,entity
entity1092,477851200,entity
entity1093,477861200,entity
entity1094,477861500,entity
entity1095,477881900,entity
entity1096,477884600,entity
entity1097,477897400,entity
entity1098,477902200,entity
entity1099,477915200,entity
entity1100,477925400,entity
entity1101,477926900,entity
entity1102,477927000,entity
entity1103,477942100,entity
entity1104,477942700,entity
entity1105,477950700,entity
entity1106,477961900,entity
entity1107,477967800,entity
entity1108,477973000,entity
entity1109,477978200,entity
entity1110,477978300,entity
entity1111,477995780,entity
entity1112,477996400,entity
entity1113,482568256,entity
entity1114,488888888,entity
entity1115,491984589,entity
entity1116,501782222,entity
entity1117,503000051,entity
entity1118,505111183,entity
entity1119,510057000,entity
entity1120,510190000,entity
entity1121,511291000,entity
entity1122,511428000,entity
entity1123,511475000,entity
entity1124,511913000,entity
entity1125,512332195,entity
entity1126,514095000,entity
entity1127,525012357,entity
entity1128,525024314,entity
entity1129,525112002,entity
entity1130,525119006,entity
entity1131,525125006,entity
entity1132,529192000,entity
entity1133,529798000,entity
entity1134,529819000,entity
entity1135,533000996,entity
entity1136,533002720,entity
entity1137,533004410,entity
entity1138,533130828,entity
entity1139,533170047,entity
entity1140,533170107,entity
entity1141,533180014,entity
entity1142,533180059,entity
entity1143,533180177,entity
entity1144,533453000,entity
entity1145,533735000,entity
entity1146,533875000,entity
